datetime,open,high,low,close,rsi,ema1,ema2,atr
2026-01-27 15:45:00,5080.65656,5086.58879,5080.43921,5085.97078,54.44972,5052.784,5075.67667,13.65148
2026-01-27 16:00:00,5085.52939,5097.66769,5084.80094,5096.12617,58.39263,5053.21526,5076.47861,13.59543
2026-01-27 16:15:00,5096.17448,5102.02246,5092.91267,5097.75559,59.00578,5053.65845,5077.313,13.27502
2026-01-27 16:30:00,5097.78707,5098.21539,5087.5137,5088.42424,54.0898,5054.00438,5077.74874,13.09121
2026-01-27 16:45:00,5088.43828,5091.11729,5084.95251,5088.28103,54.01542,5054.34544,5078.16177,12.59647
2026-01-27 17:00:00,5087.99238,5091.26677,5082.39497,5090.83702,55.19951,5054.70854,5078.65884,12.33042
2026-01-27 17:15:00,5090.86859,5092.6884,5077.42801,5087.57277,53.31151,5055.03555,5079.0084,12.53971
2026-01-27 17:30:00,5087.4618,5088.70513,5080.77557,5080.82547,49.53968,5055.29216,5079.07966,12.21041
2026-01-27 17:45:00,5080.97964,5084.93367,5078.52228,5081.87844,50.13263,5055.5567,5079.18941,11.79619
2026-01-27 18:00:00,5081.6709,5087.1033,5077.81986,5081.39726,49.84439,5055.81382,5079.276,11.61671
2026-01-27 18:15:00,5081.15945,5086.45616,5080.92751,5085.04218,52.09146,5056.10465,5079.50212,11.18185
2026-01-27 18:30:00,5084.7226,5091.30265,5084.7226,5087.09686,53.35999,5056.41303,5079.79995,10.85315
2026-01-27 18:45:00,5087.37002,5094.47648,5087.08606,5089.81813,55.05728,5056.74542,5080.19282,10.60581
2026-01-27 19:00:00,5089.15368,5089.78948,5081.45786,5088.13382,53.75339,5057.05774,5080.50424,10.44542
2026-01-27 19:15:00,5088.1272,5090.34197,5086.62121,5088.28188,53.85684,5057.36843,5080.80924,9.96508
2026-01-27 19:30:00,5088.21058,5093.31437,5088.21058,5093.0633,57.18748,5057.7236,5081.28979,9.61785
2026-01-27 19:45:00,5092.98798,5099.21389,5091.49479,5099.19537,61.06857,5058.13626,5081.99197,9.48222
2026-01-27 20:00:00,5099.1982,5146.21244,5098.86184,5141.48775,76.73406,5058.96563,5084.32514,12.18711
2026-01-27 20:15:00,5141.85621,5150.46905,5132.79153,5141.96785,76.84795,5059.79152,5086.58564,12.57928
2026-01-27 20:30:00,5141.69861,5148.51231,5135.10392,5143.30114,77.18201,5060.62246,5088.80978,12.6385
2026-01-27 20:45:00,5143.70124,5182.67897,5143.29212,5179.44686,83.94523,5061.80479,5092.36417,14.5491
2026-01-27 21:00:00,5179.32614,5184.20248,5173.64374,5175.03281,80.79581,5062.93144,5095.60608,14.26407
2026-01-27 21:15:00,5174.67129,5178.55765,5171.98378,5175.2256,80.82964,5064.0488,5098.72841,13.71477
2026-01-27 21:30:00,5175.16347,5185.26948,5173.68971,5185.26948,82.55389,5065.25497,5102.12218,13.56227
2026-01-27 21:45:00,5184.88122,5191.00232,5174.9884,5179.36865,78.10894,5066.39043,5105.15145,13.73739
2026-01-27 22:00:00,5179.41053,5181.35959,5178.94556,5180.97551,78.44923,5067.53058,5108.12495,12.92858
2026-01-27 22:15:00,5181.03049,5181.38382,5180.8086,5181.06545,78.4694,5068.66028,5110.98536,12.0462
2026-01-27 22:30:00,5181.03599,5181.29767,5180.85192,5181.14949,78.48966,5069.77958,5113.73689,11.21759
2026-01-27 22:45:00,5181.01858,5181.37413,5173.88812,5176.0899,73.97587,5070.83739,5116.18211,10.95105
2026-01-27 23:00:00,5176.07307,5181.72634,5168.4264,5170.39212,69.15291,5071.82798,5118.30799,11.11883
2026-01-27 23:15:00,5170.05659,5171.61891,5160.63819,5171.2028,69.45801,5072.81679,5120.3823,11.10896
2026-01-27 23:30:00,5171.18558,5171.29841,5163.71498,5166.10019,65.09383,5073.74498,5122.17516,10.85714
2026-01-27 23:45:00,5165.73149,5176.39433,5164.65865,5171.86645,67.57336,5074.72132,5124.12383,10.91989
2026-01-28 00:00:00,5171.76974,5171.92831,5159.49412,5165.2711,62.13657,5075.62231,5125.73745,11.02806
2026-01-28 00:15:00,5165.07712,5166.56793,5161.222,5162.42228,59.89491,5076.48599,5127.17607,10.62219
2026-01-28 00:30:00,5162.16209,5169.57704,5162.16209,5168.24871,62.84705,5077.39905,5128.78676,10.3931
2026-01-28 00:45:00,5168.17207,5178.97322,5168.17207,5173.37075,65.26752,5078.35399,5130.53516,10.42225
2026-01-28 01:00:00,5173.42244,5198.14478,5171.48282,5188.05605,71.08408,5079.44556,5132.79088,11.58223
2026-01-28 01:15:00,5187.78492,5192.20463,5184.15548,5192.20463,72.48589,5080.56754,5135.12083,11.32987
2026-01-28 01:30:00,5192.07422,5217.08844,5186.95365,5213.21136,78.23869,5081.88738,5138.1832,12.67307
2026-01-28 01:45:00,5213.22245,5222.7889,5204.54425,5208.69516,74.62614,5083.14915,5140.94838,13.07104
2026-01-28 02:00:00,5208.44548,5212.72835,5197.33127,5208.16491,74.19298,5084.39308,5143.58432,13.23719
2026-01-28 02:15:00,5207.80547,5220.19549,5207.80547,5218.49626,76.99482,5085.72744,5146.52204,13.17668
2026-01-28 02:30:00,5218.49718,5228.38636,5218.49552,5221.68946,77.79718,5087.0803,5149.46978,12.94197
2026-01-28 02:45:00,5221.7852,5233.06469,5221.65245,5232.31747,80.26437,5088.52544,5152.71871,12.83271
2026-01-28 03:00:00,5232.19775,5246.42731,5231.43568,5243.40754,82.45521,5090.06656,5156.27514,12.98692
2026-01-28 03:15:00,5243.58608,5245.7072,5235.17333,5237.55403,77.56114,5091.5341,5159.46255,12.8117
2026-01-28 03:30:00,5237.38106,5238.64781,5224.33112,5232.96607,73.8607,5092.94138,5162.34504,12.9192
2026-01-28 03:45:00,5232.94456,5244.05917,5232.59645,5234.88439,74.41044,5094.35375,5165.18972,12.81516
2026-01-28 04:00:00,5234.83781,5240.50778,5233.5147,5233.7719,73.44574,5095.74099,5167.87921,12.3993
2026-01-28 04:15:00,5233.61682,5240.39032,5232.88509,5238.02649,74.79174,5097.15677,5170.63009,12.04972
2026-01-28 04:30:00,5237.85738,5241.27488,5235.74678,5240.67921,75.62147,5098.58485,5173.37711,11.58389
2026-01-28 04:45:00,5240.62723,5249.03656,5237.84004,5246.64342,77.42095,5100.05807,5176.2503,11.55622
2026-01-28 05:00:00,5246.53628,5256.8972,5240.68057,5252.98628,79.18097,5101.57975,5179.25956,11.88911
2026-01-28 05:15:00,5252.88174,5259.6111,5251.57757,5259.05027,80.72766,5103.14662,5182.3886,11.61371
2026-01-28 05:30:00,5259.13458,5266.53661,5252.33309,5264.79418,82.0853,5104.75505,5185.62019,11.7987
2026-01-28 05:45:00,5264.88781,5266.11676,5258.85338,5262.32674,79.49463,5106.32293,5188.62829,11.47475
2026-01-28 06:00:00,5262.26659,5263.06314,5252.53973,5260.00117,77.02712,5107.85207,5191.42723,11.40679
2026-01-28 06:15:00,5259.93516,5265.43905,5249.74591,5255.89738,72.73656,5109.32515,5193.95547,11.71296
2026-01-28 06:30:00,5256.02624,5264.11676,5255.85802,5260.93102,74.60508,5110.83367,5196.58196,11.46623
2026-01-28 06:45:00,5260.992,5268.55215,5258.45856,5267.1836,76.73779,5112.38939,5199.35066,11.36819
2026-01-28 07:00:00,5267.19361,5275.21982,5262.96797,5273.52282,78.69166,5113.99271,5202.25937,11.4313
2026-01-28 07:15:00,5273.50229,5284.65692,5273.50229,5280.68852,80.66827,5115.65137,5205.33502,11.41154
2026-01-28 07:30:00,5280.75565,5282.88901,5272.81727,5281.20859,80.80743,5117.29871,5208.31045,11.31584
2026-01-28 07:45:00,5281.06409,5291.33209,5278.08838,5290.66409,83.17826,5119.02374,5211.54001,11.45355
2026-01-28 08:00:00,5290.96175,5297.33582,5287.0718,5292.0155,83.49213,5120.74505,5214.69591,11.36858
2026-01-28 08:15:00,5291.94765,5300.87692,5290.15648,5299.00444,85.04609,5122.51877,5218.00213,11.32228
2026-01-28 08:30:00,5299.0549,5312.93213,5291.32132,5292.42256,77.63426,5124.20936,5220.92058,12.05718
2026-01-28 08:45:00,5291.77158,5295.15197,5283.299,5294.2256,78.19488,5125.90106,5223.79528,12.04259
2026-01-28 09:00:00,5293.98986,5295.59076,5281.513,5281.513,65.69195,5127.44944,5226.05872,12.18796
2026-01-28 09:15:00,5281.73666,5281.73666,5269.38627,5277.07869,61.96983,5128.93829,5228.05951,12.19956
2026-01-28 09:30:00,5277.24162,5278.79257,5264.80903,5267.46638,54.73057,5130.31668,5229.60487,12.32699
2026-01-28 09:45:00,5267.58591,5277.96721,5267.4613,5277.76216,60.10627,5131.7838,5231.49339,12.19691
2026-01-28 10:00:00,5277.80234,5285.56396,5275.01495,5282.61978,62.37634,5133.28465,5233.49835,12.07921
2026-01-28 10:15:00,5282.7059,5282.71325,5277.62702,5279.11764,59.73713,5134.73573,5235.28734,11.57971
2026-01-28 10:30:00,5278.45938,5279.08452,5271.08272,5273.08901,55.39229,5136.11238,5236.76976,11.32651
2026-01-28 10:45:00,5273.37404,5278.88783,5271.91493,5272.04521,54.65113,5137.46494,5238.15311,11.01554
2026-01-28 11:00:00,5271.66225,5272.0439,5245.93183,5259.08154,46.35535,5138.67506,5238.97383,12.09395
2026-01-28 11:15:00,5259.14425,5260.98879,5248.73072,5258.97695,46.29429,5139.87209,5239.75827,12.10568
2026-01-28 11:30:00,5258.82616,5261.59684,5253.92347,5260.88871,47.65156,5141.07624,5240.58691,11.78908
2026-01-28 11:45:00,5260.87741,5266.77341,5260.87741,5261.51413,48.11353,5142.27462,5241.40759,11.36815
2026-01-28 12:00:00,5261.56075,5264.10537,5253.52645,5259.63801,46.77986,5143.44242,5242.12251,11.31178
2026-01-28 12:15:00,5259.25124,5269.78745,5259.11117,5260.9587,47.87521,5144.61173,5242.86118,11.26638
2026-01-28 12:30:00,5261.11457,5271.61922,5260.96911,5271.13381,55.478,5145.87066,5243.96991,11.22311
2026-01-28 12:45:00,5270.90957,5278.70229,5266.56606,5276.82547,59.07395,5147.17369,5245.25837,11.28833
2026-01-28 13:00:00,5276.74616,5287.09315,5270.35994,5274.3785,56.94451,5148.43941,5246.40033,11.67725
2026-01-28 13:15:00,5274.14583,5283.81063,5274.14583,5281.80713,61.4837,5149.76645,5247.78883,11.5335
2026-01-28 13:30:00,5282.12863,5285.77501,5260.78557,5262.81912,47.6542,5150.89136,5248.37826,12.49464
2026-01-28 13:45:00,5263.38901,5267.72816,5257.09366,5265.76216,49.54839,5152.03435,5249.05998,12.36177
2026-01-28 14:00:00,5266.08871,5270.10451,5254.81464,5262.40063,47.43693,5153.13252,5249.58314,12.57092
2026-01-28 14:15:00,5262.45988,5269.07338,5261.84956,5263.80989,48.42912,5154.23379,5250.14105,12.18899
2026-01-28 14:30:00,5264.20313,5281.23066,5254.18301,5278.68623,57.54044,5155.47212,5251.26047,13.25032
2026-01-28 14:45:00,5278.64965,5286.7929,5270.00021,5286.7929,61.52921,5156.7788,5252.6539,13.50335
2026-01-28 15:00:00,5286.18384,5296.31763,5249.78562,5255.4423,44.22593,5157.76052,5252.76325,15.86254
2026-01-28 15:15:00,5256.34221,5271.91306,5249.61746,5266.38953,49.56007,5158.84141,5253.29761,16.32204
2026-01-28 15:30:00,5266.86835,5281.93536,5266.38043,5281.29131,55.76225,5160.05982,5254.39541,16.26725
2026-01-28 15:45:00,5281.37625,5281.38368,5269.18382,5278.91001,54.60673,5161.2424,5255.35676,15.97672
2026-01-28 16:00:00,5278.79385,5288.36513,5277.56404,5283.85186,56.61595,5162.4624,5256.47422,15.60703
2026-01-28 16:15:00,5284.15124,5290.77355,5283.57065,5286.0899,57.5327,5163.69252,5257.63562,15.00674
2026-01-28 16:30:00,5285.99025,5288.70915,5276.50085,5285.26237,57.05264,5164.90217,5258.71902,14.80685
2026-01-28 16:45:00,5285.27786,5297.49521,5285.27786,5297.24279,61.99664,5166.219,5260.22975,14.62299
2026-01-28 17:00:00,5296.83483,5306.9695,5294.85122,5295.95248,61.17976,5167.50988,5261.63065,14.44408
2026-01-28 17:15:00,5295.86498,5302.73026,5291.24661,5302.63926,63.83888,5168.85445,5263.23883,14.23262
2026-01-28 17:30:00,5302.6142,5302.67991,5287.57825,5291.18033,56.67449,5170.07162,5264.33457,14.2947
2026-01-28 17:45:00,5290.67409,5303.4862,5287.21029,5298.93556,59.95037,5171.35385,5265.69147,14.43621
2026-01-28 18:00:00,5298.88428,5306.22919,5294.24402,5300.54228,60.6148,5172.63931,5267.05817,14.26114
2026-01-28 18:15:00,5300.51198,5325.58875,5299.69175,5307.65767,63.50252,5173.98277,5268.65031,15.09227
2026-01-28 18:30:00,5307.39521,5307.68501,5272.44535,5276.39614,47.14678,5175.00181,5268.95407,16.53137
2026-01-28 18:45:00,5276.93311,5281.42752,5270.94374,5279.5804,48.599,5176.04239,5269.37079,16.0994
2026-01-28 19:00:00,5278.84608,5292.68764,5272.45906,5292.68764,54.17992,5177.20304,5270.28517,16.39434
2026-01-28 19:15:00,5292.92194,5299.6913,5284.18595,5289.6165,52.73512,5178.32158,5271.04326,16.33084
2026-01-28 19:30:00,5288.81617,5310.05329,5285.26726,5310.05329,60.31838,5179.63235,5272.57307,16.93478
2026-01-28 19:45:00,5309.70621,5329.23026,5307.30151,5327.17903,65.33721,5181.10047,5274.71448,17.2915
2026-01-28 20:00:00,5326.98804,5340.27421,5325.26086,5326.09906,64.78078,5182.54325,5276.72956,17.12877
2026-01-28 20:15:00,5325.61413,5354.60873,5323.99575,5354.60873,71.64563,5184.25534,5279.78365,18.09193
2026-01-28 20:30:00,5353.91136,5387.86103,5353.91136,5382.33433,76.45256,5186.22628,5283.80524,19.22462
2026-01-28 20:45:00,5382.4075,5391.27588,5370.65891,5379.83843,75.21635,5188.15276,5287.57125,19.32408
2026-01-28 21:00:00,5378.66251,5393.93071,5378.66251,5387.07545,76.40757,5190.13209,5291.47337,19.03437
2026-01-28 21:15:00,5387.20069,5388.57712,5382.95111,5384.96182,75.26968,5192.0707,5295.13959,18.07663
2026-01-28 21:30:00,5385.32151,5388.42405,5379.90806,5384.8796,75.22275,5193.9892,5298.6588,17.39373
2026-01-28 21:45:00,5384.94729,5417.92458,5382.64926,5416.48558,80.30594,5196.20309,5303.27946,18.67099
2026-01-28 22:00:00,5416.33463,5416.50469,5414.7024,5414.93779,79.44636,5198.37955,5307.65822,17.46608
2026-01-28 22:15:00,5414.91224,5415.15513,5414.61973,5415.03792,79.46168,5200.53536,5311.86919,16.25674
2026-01-28 22:30:00,5414.91919,5416.58792,5414.38579,5416.26301,79.66137,5202.6819,5315.96306,15.25284
2026-01-28 22:45:00,5416.31093,5416.77225,5414.74228,5415.45492,79.11494,5204.79905,5319.86471,14.30835
2026-01-28 23:00:00,5414.39606,5469.82694,5414.39606,5469.82694,86.049,5207.43614,5325.74558,17.24568
2026-01-28 23:15:00,5471.0563,5492.05963,5469.24348,5489.06505,87.61573,5210.23842,5332.15026,17.64357
2026-01-28 23:30:00,5489.76298,5589.6163,5489.0528,5534.5595,90.36995,5213.46549,5340.08788,23.56642
2026-01-28 23:45:00,5534.80485,5537.88548,5489.16314,5518.91913,83.49512,5216.50483,5347.10087,25.36327
2026-01-29 00:00:00,5521.22799,5521.22799,5473.7229,5493.57216,73.70876,5219.26172,5352.84484,26.94483
2026-01-29 00:15:00,5492.64082,5499.48532,5467.94679,5498.11314,74.29015,5222.03636,5358.54164,27.27295
2026-01-29 00:30:00,5498.22748,5523.56461,5495.89932,5508.84685,75.66027,5224.8902,5364.43596,27.30098
2026-01-29 00:45:00,5509.15294,5524.27401,5503.0829,5514.18369,76.33553,5227.76874,5370.30842,26.86456
2026-01-29 01:00:00,5514.11312,5515.14081,5453.04102,5480.46793,64.21486,5230.28316,5374.6284,29.38136
2026-01-29 01:15:00,5479.29554,5520.68093,5479.29554,5504.48558,68.10053,5233.01154,5379.72084,30.23879
2026-01-29 01:30:00,5505.79546,5548.59447,5504.46631,5540.05269,72.8091,5236.06668,5386.00836,31.23089
2026-01-29 01:45:00,5539.91127,5550.58673,5525.78556,5545.75233,73.48454,5239.14813,5392.27283,30.77162
2026-01-29 02:00:00,5546.04606,5546.04606,5505.45185,5520.762,65.77013,5241.95026,5397.31162,31.47324
2026-01-29 02:15:00,5520.56247,5524.39016,5514.03717,5523.62349,66.20759,5244.75298,5402.26503,29.96465
2026-01-29 02:30:00,5522.8153,5548.36226,5521.92435,5528.65719,67.00638,5247.57789,5407.22158,29.71274
2026-01-29 02:45:00,5528.97423,5542.96348,5525.33388,5536.41677,68.25223,5250.45191,5412.28806,28.84966
2026-01-29 03:00:00,5536.14063,5549.3974,5514.87479,5538.84201,68.65067,5253.32146,5417.25096,29.25487
2026-01-29 03:15:00,5538.81691,5538.88428,5522.7201,5527.25218,64.48561,5256.04714,5421.56474,28.31982
2026-01-29 03:30:00,5526.82603,5538.27701,5522.66402,5528.57299,64.7481,5258.75884,5425.76114,27.41219
2026-01-29 03:45:00,5528.83863,5547.79897,5528.29432,5546.72951,68.2248,5261.62422,5430.505,26.84736
2026-01-29 04:00:00,5546.6838,5550.49295,5536.99534,5536.99534,64.54921,5264.36423,5434.68109,25.89381
2026-01-29 04:15:00,5536.78683,5549.61176,5534.76881,5546.81413,66.5092,5267.17468,5439.07846,25.10446
2026-01-29 04:30:00,5546.73516,5564.49837,5546.54686,5557.48102,68.54389,5270.0633,5443.7217,24.59354
2026-01-29 04:45:00,5557.34871,5560.63778,5550.62721,5560.63778,69.14139,5272.95459,5448.30664,23.5519
2026-01-29 05:00:00,5561.13672,5561.13672,5550.51718,5558.54605,68.21675,5275.7963,5452.62976,22.62816
2026-01-29 05:15:00,5558.60494,5559.77157,5521.64986,5537.77178,59.68043,5278.40302,5455.96866,23.73484
2026-01-29 05:30:00,5538.11677,5553.25263,5537.78819,5547.90931,62.1683,5281.08467,5459.57418,23.14527
2026-01-29 05:45:00,5548.24572,5561.96958,5547.88455,5561.96958,65.36075,5283.87955,5463.58968,22.49811
2026-01-29 06:00:00,5562.94534,5586.39108,5561.93788,5585.45589,69.92602,5286.88031,5468.36875,22.63776
2026-01-29 06:15:00,5586.07559,5597.22988,5576.82172,5584.32486,69.45132,5289.83995,5472.91605,22.4785
2026-01-29 06:30:00,5584.06155,5589.04932,5577.52339,5583.98054,69.29709,5292.76673,5477.27152,21.69617
2026-01-29 06:45:00,5583.95893,5584.05113,5558.71375,5559.84977,59.34982,5295.42427,5480.50988,21.95626
2026-01-29 07:00:00,5559.32689,5573.97154,5559.32689,5564.63902,60.55989,5298.10302,5483.80906,21.434
2026-01-29 07:15:00,5564.75344,5564.75344,5531.97646,5540.14294,52.02882,5300.51138,5486.01823,22.24422
2026-01-29 07:30:00,5541.0626,5555.44821,5540.02593,5550.17963,54.83612,5302.99564,5488.53437,21.75693
2026-01-29 07:45:00,5550.42412,5550.91022,5546.46077,5548.48862,54.25998,5305.43836,5490.88551,20.52069
2026-01-29 08:00:00,5548.57289,5552.89107,5528.3012,5534.19563,49.52372,5307.71455,5492.58395,20.81134
2026-01-29 08:15:00,5534.12098,5539.98704,5526.1165,5526.81518,47.23111,5309.89465,5493.92635,20.31557
2026-01-29 08:30:00,5526.82011,5528.78475,5483.79332,5483.79332,36.59604,5311.62499,5493.52898,22.07813
2026-01-29 08:45:00,5483.3116,5515.12942,5480.87849,5510.871,44.99158,5313.60754,5494.20906,22.94762
2026-01-29 09:00:00,5510.73072,5518.29259,5501.4772,5508.32904,44.39724,5315.54506,5494.76278,22.5096
2026-01-29 09:15:00,5507.9868,5516.89996,5504.24154,5513.84231,46.06151,5317.51817,5495.511,21.80594
2026-01-29 09:30:00,5514.09947,5528.92503,5512.31646,5525.24725,49.43329,5319.58513,5496.67713,21.4347
2026-01-29 09:45:00,5525.45415,5527.14428,5513.48032,5514.38324,46.45431,5321.52342,5497.37148,20.87965
2026-01-29 10:00:00,5514.12711,5522.60485,5503.0287,5522.60485,48.96101,5323.52423,5498.36103,20.78654
2026-01-29 10:15:00,5522.61878,5524.66813,5507.7087,5512.64114,46.14183,5325.40599,5498.92103,20.51318
2026-01-29 10:30:00,5512.96685,5512.96685,5497.6613,5508.43977,44.96609,5327.22722,5499.29432,20.1412
2026-01-29 10:45:00,5508.19903,5508.40026,5481.81835,5485.90016,39.19582,5328.80605,5498.76905,20.60408
2026-01-29 11:00:00,5485.83678,5507.07522,5474.50772,5504.30377,45.36112,5330.5523,5498.9861,21.45861
2026-01-29 11:15:00,5503.72114,5514.15444,5503.72114,5513.20894,48.10323,5332.36978,5499.54386,20.67109
2026-01-29 11:30:00,5513.11919,5520.20271,5508.54189,5513.91659,48.32517,5334.17621,5500.1075,20.0275
2026-01-29 11:45:00,5513.44793,5527.52244,5513.44793,5522.88201,51.17402,5336.05388,5501.00062,19.60228
2026-01-29 12:00:00,5523.07133,5537.1856,5519.51074,5537.1856,55.39874,5338.0552,5502.41963,19.46461
2026-01-29 12:15:00,5536.94254,5542.89353,5530.22673,5541.64138,56.65689,5340.08093,5503.95774,18.97905
2026-01-29 12:30:00,5541.47324,5541.60069,5526.45169,5529.41012,52.29592,5341.9648,5504.95587,18.70838
2026-01-29 12:45:00,5529.34494,5539.32658,5528.24271,5535.69495,54.24476,5343.89246,5506.16133,18.16377
2026-01-29 13:00:00,5535.85444,5539.17156,5511.6372,5517.01867,47.97286,5345.61511,5506.58711,18.8331
2026-01-29 13:15:00,5517.40823,5523.77821,5512.43318,5519.50544,48.82137,5347.34536,5507.09371,18.29824
2026-01-29 13:30:00,5518.83861,5528.93528,5504.78783,5528.86566,51.99497,5349.15154,5507.94751,18.71604
2026-01-29 13:45:00,5529.74966,5529.74966,5507.58764,5510.97541,46.10965,5350.76172,5508.06625,18.96218
2026-01-29 14:00:00,5510.12161,5537.45163,5510.12161,5531.40655,52.69497,5352.55919,5508.98156,19.55988
2026-01-29 14:15:00,5531.01401,5546.56377,5520.4905,5546.01626,56.76362,5354.48413,5510.4339,20.02513
2026-01-29 14:30:00,5547.5297,5547.5297,5504.89346,5518.55027,48.34514,5356.11663,5510.75219,21.64021
2026-01-29 14:45:00,5518.46307,5524.59981,5499.71206,5504.22959,44.62868,5357.59039,5510.4964,21.87217
2026-01-29 15:00:00,5504.30873,5504.30873,5402.96508,5412.03023,29.11201,5358.13208,5506.63498,27.54871
2026-01-29 15:15:00,5412.40378,5412.40378,5191.80454,5191.80454,15.36778,5356.47708,5494.28869,41.33803
2026-01-29 15:30:00,5192.25461,5234.03411,5123.18927,5123.18927,13.26625,5354.15581,5479.73577,46.3028
2026-01-29 15:45:00,5125.97201,5205.7559,5122.5375,5185.84741,23.54772,5352.4811,5468.21074,48.93963
2026-01-29 16:00:00,5186.17702,5261.33436,5179.3754,5261.33436,33.73849,5351.57417,5460.09794,51.29816
2026-01-29 16:15:00,5260.48702,5293.70856,5253.17124,5291.63581,37.34863,5350.97776,5453.49158,50.52952
2026-01-29 16:30:00,5291.22152,5311.54021,5248.55046,5274.79535,36.16918,5350.21973,5446.48388,51.41954
2026-01-29 16:45:00,5276.35162,5276.35162,5243.29441,5253.75831,34.69522,5349.25992,5438.92602,50.10795
2026-01-29 17:00:00,5251.75738,5301.9904,5251.75738,5294.90939,39.85826,5348.71911,5433.27831,50.11688
2026-01-29 17:15:00,5296.12916,5364.59045,5294.90386,5363.89788,47.3705,5348.87015,5430.55751,51.51472
2026-01-29 17:30:00,5364.82246,5373.55647,5345.11157,5369.48461,47.93763,5349.07527,5428.16249,49.86687
2026-01-29 17:45:00,5370.60245,5370.60245,5320.4277,5331.70622,44.44951,5348.90244,5424.37989,49.88886
2026-01-29 18:00:00,5330.4176,5359.13045,5329.08278,5356.55776,47.17264,5348.97861,5421.7202,48.47163
2026-01-29 18:15:00,5356.29089,5358.27699,5316.66564,5326.8882,44.37579,5348.75881,5418.0013,47.98161
2026-01-29 18:30:00,5326.93239,5363.69314,5326.53463,5340.35662,45.94263,5348.6752,5414.95641,47.20854
2026-01-29 18:45:00,5339.87589,5359.78727,5335.43205,5341.30683,46.05807,5348.60189,5412.06819,45.57616
2026-01-29 19:00:00,5342.27529,5342.27529,5301.26001,5315.33704,43.33422,5348.27089,5408.27481,45.25038
2026-01-29 19:15:00,5315.05616,5331.48834,5311.78457,5317.09851,43.57795,5347.96072,5404.69927,43.42562
2026-01-29 19:30:00,5317.75247,5323.52408,5293.19976,5319.10755,43.87448,5347.67362,5401.34273,42.48981
2026-01-29 19:45:00,5319.15438,5320.87766,5303.34726,5310.53137,42.83947,5347.30405,5397.7815,40.707
2026-01-29 20:00:00,5308.49315,5316.05665,5286.87041,5297.01578,41.19036,5346.80367,5393.82991,39.88409
2026-01-29 20:15:00,5296.55509,5327.9572,5293.81794,5319.21713,44.93986,5346.52917,5390.90391,39.47374
2026-01-29 20:30:00,5318.94087,5358.54644,5311.8396,5356.63105,50.65003,5346.62969,5389.55988,39.99039
2026-01-29 20:45:00,5356.61534,5401.81295,5356.56808,5395.53372,55.78474,5347.1163,5389.79415,40.36571
2026-01-29 21:00:00,5395.23317,5401.16287,5386.57993,5391.1243,55.08514,5347.55419,5389.84631,38.52409
2026-01-29 21:15:00,5390.05154,5430.02492,5390.05154,5415.75284,58.23566,5348.23278,5390.86225,38.62761
2026-01-29 21:30:00,5417.14149,5417.14149,5386.74884,5391.34599,54.17976,5348.66177,5390.88122,38.0394
2026-01-29 21:45:00,5391.35433,5399.19886,5373.90531,5375.13048,51.60807,5348.92514,5390.26355,37.12898
2026-01-29 22:00:00,5375.30432,5381.28483,5375.1373,5378.944,52.18291,5349.22383,5389.81964,34.9165
2026-01-29 22:15:00,5378.80903,5380.39114,5378.80903,5380.14628,52.37498,5349.53152,5389.4403,32.53548
2026-01-29 22:30:00,5380.17444,5380.48409,5379.76338,5380.19329,52.38304,5349.83661,5389.07767,30.26299
2026-01-29 22:45:00,5380.19137,5380.39292,5379.91744,5380.23053,52.38991,5350.13904,5388.73072,28.13531
2026-01-29 23:00:00,5377.60689,5445.19697,5377.60689,5426.13755,60.04205,5350.89524,5390.19766,30.95351
2026-01-29 23:15:00,5426.53998,5426.53998,5397.51793,5416.23893,57.88179,5351.54543,5391.21888,30.81555
2026-01-29 23:30:00,5415.92561,5436.53689,5409.15259,5436.53689,60.98191,5352.39112,5392.99606,30.57046
2026-01-29 23:45:00,5436.25706,5445.14609,5429.01876,5438.94578,61.34554,5353.25236,5394.79801,29.53881
2026-01-30 00:00:00,5439.18263,5449.98393,5434.45701,5447.10226,62.61596,5354.18619,5396.84916,28.53796
2026-01-30 00:15:00,5447.31638,5451.71009,5418.23813,5423.69119,56.84143,5354.87778,5397.90179,28.89039
2026-01-30 00:30:00,5423.57801,5437.42983,5410.79038,5411.89815,54.1332,5355.44515,5398.45066,28.72961
2026-01-30 00:45:00,5411.76269,5417.84018,5400.86475,5404.85349,52.52333,5355.93677,5398.70175,27.89002
2026-01-30 01:00:00,5405.6474,5405.6474,5303.87277,5320.71265,37.99089,5355.58628,5395.64336,33.16749
2026-01-30 01:15:00,5320.86651,5361.11785,5312.98908,5359.85435,45.53978,5355.62875,5394.23987,34.23616
2026-01-30 01:30:00,5357.88415,5370.014,5346.07361,5354.17156,44.68916,5355.61425,5392.66856,33.50074
2026-01-30 01:45:00,5353.25794,5354.17911,5297.74597,5303.60508,37.90458,5355.09675,5389.17588,35.13877
2026-01-30 02:00:00,5303.78684,5314.78612,5206.65684,5220.34969,29.86523,5353.75598,5382.55524,40.35238
2026-01-30 02:15:00,5224.80697,5224.80697,5128.9908,5167.77605,26.10061,5351.90543,5374.13253,44.31408
2026-01-30 02:30:00,5166.66074,5223.5054,5141.20968,5219.89409,34.86593,5350.59189,5368.08396,47.02705
2026-01-30 02:45:00,5218.95227,5245.00062,5209.03444,5218.05926,34.70984,5349.27316,5362.20064,46.23699
