datetime,open,high,low,close,ema1,ema2,rsi,atr
2025-12-29 08:00:00,4474.82888,4487.17543,4437.97194,4443.4338,4460.75877,4303.31177,33.02876,22.8488
2025-12-29 04:00:00,4516.46255,4521.37036,4452.29596,4475.06894,4461.46591,4301.90351,41.00988,20.82151
2025-12-29 00:00:00,4527.73041,4527.73041,4478.18165,4516.43634,4460.91068,4300.16315,58.03917,17.10975
2025-12-28 20:00:00,4532.61769,4547.90835,4524.66626,4527.24371,4458.64433,4297.98955,64.54076,14.61444
2025-12-28 16:00:00,4532.61899,4532.8813,4531.44651,4532.58587,4455.84436,4295.68549,68.03915,13.95078
2025-12-28 12:00:00,4532.61899,4532.81646,4532.5575,4532.63818,4452.71205,4293.30458,68.0727,14.91355
2025-12-27 12:00:00,4532.62557,4532.81822,4532.55357,4532.69019,4449.44976,4290.89922,68.10371,16.04082
2025-12-27 08:00:00,4532.62742,4532.83197,4532.55961,4532.71359,4446.05219,4288.46916,68.11667,17.25437
2025-12-27 04:00:00,4532.62105,4532.82472,4532.55626,4532.72333,4442.51499,4286.01444,68.12168,18.56068
2025-12-27 00:00:00,4532.62433,4532.82397,4532.55628,4532.66182,4438.83302,4283.53496,68.10792,19.96778
2025-12-26 20:00:00,4523.48301,4534.74851,4522.15204,4532.60326,4435.00327,4281.03117,68.09575,21.48317
2025-12-26 16:00:00,4546.27739,4550.78973,4511.31162,4523.58231,4431.0196,4278.5028,66.25333,22.16676
2025-12-26 12:00:00,4508.6527,4547.31469,4507.13931,4546.34391,4427.24153,4276.03969,76.62023,20.83512
2025-12-26 08:00:00,4510.92533,4523.23484,4504.24349,4508.51858,4422.3802,4273.32307,69.17813,19.34741
2025-12-26 04:00:00,4503.1949,4519.40414,4501.73371,4510.93554,4418.86435,4270.9593,70.50983,19.3748
2025-12-26 00:00:00,4494.61722,4536.13391,4492.20184,4503.32894,4415.10634,4268.54747,68.75192,19.5059
2025-12-25 20:00:00,4479.62443,4499.6212,4476.55334,4494.48267,4411.50542,4266.18786,66.60198,17.62696
2025-12-25 16:00:00,4479.62408,4479.82129,4479.56186,4479.69741,4408.1186,4263.89344,62.60944,17.20843
2025-12-25 12:00:00,4479.6281,4479.82129,4479.55984,4479.62974,4405.19701,4261.72456,62.59044,18.5122
2025-12-25 08:00:00,4479.65374,4479.82366,4479.55967,4479.59502,4402.15894,4259.53455,62.58137,19.91611
2025-12-25 04:00:00,4479.62643,4480.72434,4479.20529,4479.65395,4398.99828,4257.32289,62.60527,21.42781
2025-12-25 00:00:00,4479.40985,4480.30097,4479.16956,4479.6916,4395.70622,4255.08841,62.61946,22.95925
2025-12-24 20:00:00,4479.62632,4479.89474,4479.00292,4479.52878,4392.27824,4252.83109,62.58541,24.63832
2025-12-24 16:00:00,4459.79196,4487.22215,4455.56777,4479.69441,4388.71699,4250.55272,62.63931,26.46497
2025-12-24 12:00:00,4491.58463,4495.86464,4451.05034,4459.55285,4385.00363,4248.24979,58.61489,26.06578
2025-12-24 08:00:00,4484.99029,4499.64488,4480.1294,4491.48647,4381.96081,4246.12614,69.66218,24.62359
2025-12-24 04:00:00,4492.93931,4501.14705,4484.42448,4484.96081,4377.49037,4243.66021,68.53695,25.01652
2025-12-24 00:00:00,4504.66139,4525.85005,4472.13147,4493.05143,4373.10382,4241.23508,71.59402,25.65452
2025-12-23 20:00:00,4491.63223,4509.6115,4483.86587,4504.51988,4368.208,4238.70426,76.05955,23.49575
2025-12-23 16:00:00,4457.20897,4495.38066,4456.92251,4491.60078,4362.64425,4236.03274,74.38856,23.32268
2025-12-23 12:00:00,4493.71507,4497.34617,4433.31517,4457.31793,4357.38072,4233.46422,69.06873,22.15841
2025-12-23 08:00:00,4487.43083,4493.9814,4478.96225,4493.68188,4353.30165,4231.21444,86.83355,18.93744
2025-12-23 04:00:00,4485.91779,4488.6907,4469.25347,4487.50971,4347.57184,4228.57657,86.27726,19.23885
2025-12-23 00:00:00,4460.24028,4498.40302,4458.37144,4486.08554,4341.86009,4225.97423,86.1519,19.22359
2025-12-22 20:00:00,4433.51735,4461.83474,4431.79418,4460.22019,4335.97334,4223.36005,83.6299,17.62297
2025-12-22 16:00:00,4433.65503,4443.81931,4428.2194,4433.70172,4330.90204,4220.97954,80.19632,16.66778
2025-12-22 12:00:00,4410.07192,4435.32196,4406.80974,4433.52461,4326.70614,4218.84163,80.17053,16.74992
2025-12-22 08:00:00,4414.23531,4415.31075,4406.8798,4409.97775,4322.3462,4216.68401,76.37109,15.84513
2025-12-22 04:00:00,4392.8058,4419.54695,4391.6282,4413.95775,4318.7694,4214.74136,78.73899,16.41545
2025-12-22 00:00:00,4354.27727,4394.84532,4354.27727,4392.86757,4314.88416,4212.73919,74.91142,15.53058
2025-12-21 20:00:00,4338.52403,4355.28373,4338.17759,4354.8705,4311.70117,4210.92885,64.0987,13.60462
2025-12-21 16:00:00,4338.53784,4338.7268,4338.45602,4338.55589,4309.93915,4209.4822,56.64982,13.33527
2025-12-21 12:00:00,4338.53784,4338.7268,4338.47896,4338.62671,4308.77112,4208.18498,56.69723,14.34023
2025-12-20 12:00:00,4338.53621,4338.72953,4338.47929,4338.63147,4307.55253,4206.87401,56.70019,15.42426
2025-12-20 08:00:00,4338.53835,4338.72685,4338.4752,4338.62178,4306.284,4205.54981,56.69592,16.59149
2025-12-20 04:00:00,4338.53748,4338.73428,4338.46955,4338.56342,4304.96409,4204.2124,56.67199,17.84841
2025-12-20 00:00:00,4338.53784,4338.72866,4338.4732,4338.51056,4303.59269,4202.86214,56.65184,19.201
2025-12-19 20:00:00,4345.83332,4346.01548,4336.79635,4338.51888,4302.16747,4201.49884,56.65569,20.65835
2025-12-19 16:00:00,4348.18595,4356.27683,4340.70522,4345.9183,4300.68374,4200.12176,60.02501,21.53829
2025-12-19 12:00:00,4327.20897,4348.66343,4320.04353,4348.66343,4298.83743,4198.65646,61.28046,21.99726
2025-12-19 08:00:00,4323.38404,4332.49375,4320.61129,4327.2525,4296.80371,4197.14886,54.36812,21.48783
2025-12-19 04:00:00,4318.57421,4329.924,4317.45906,4323.39602,4295.56091,4195.84128,52.96369,22.2267
2025-12-19 00:00:00,4334.83679,4335.65595,4311.66104,4318.62508,4294.42478,4194.55932,51.23974,22.97761
2025-12-18 20:00:00,4324.94935,4337.89949,4324.94935,4334.94855,4293.43701,4193.31243,57.99261,22.89935
2025-12-18 16:00:00,4337.36256,4376.2737,4323.07209,4325.06663,4291.74266,4191.88895,54.63152,23.66467
2025-12-18 12:00:00,4325.43508,4342.03806,4308.87716,4337.48804,4290.3825,4190.55048,60.2591,21.3926
2025-12-18 08:00:00,4332.3887,4332.42746,4320.95035,4325.55319,4288.45983,4189.07373,56.23706,20.48735
2025-12-18 04:00:00,4333.37744,4338.13507,4328.28314,4332.41737,4286.94581,4187.70207,59.45035,21.18044
2025-12-18 00:00:00,4339.31787,4342.94002,4324.69663,4333.37411,4285.08983,4186.24765,59.89327,22.05187
2025-12-17 20:00:00,4336.87959,4346.60589,4335.39708,4339.38318,4283.11904,4184.76899,62.61391,22.34483
2025-12-17 16:00:00,4331.56354,4346.2257,4322.71796,4336.82339,4280.82255,4183.21508,61.92986,23.20145
2025-12-17 12:00:00,4316.62255,4348.63257,4315.31014,4331.72501,4278.5368,4181.67128,60.59646,23.17788
2025-12-17 08:00:00,4318.79536,4322.78079,4309.2328,4316.63331,4276.36585,4180.1632,56.39896,22.39753
2025-12-17 04:00:00,4323.96351,4342.32507,4316.15576,4318.87199,4274.72228,4178.79164,57.23884,23.07827
2025-12-17 00:00:00,4307.94046,4326.8881,4307.94046,4324.04947,4272.92025,4177.3838,59.12984,22.8405
2025-12-16 20:00:00,4310.3026,4314.93921,4301.10812,4307.99322,4270.83335,4175.90977,54.83283,23.13995
2025-12-16 16:00:00,4323.24791,4323.43142,4294.66696,4310.06308,4269.31662,4174.5823,55.53173,23.85601
2025-12-16 12:00:00,4278.49175,4334.17857,4277.44874,4323.46384,4267.65349,4173.22068,60.14003,23.47595
2025-12-16 08:00:00,4287.44922,4288.62068,4273.72227,4278.45556,4265.37552,4171.7107,46.22181,20.91796
2025-12-16 04:00:00,4291.0095,4292.04824,4268.69498,4287.48106,4264.84164,4170.63789,49.4361,21.381
2025-12-16 00:00:00,4304.15213,4317.70331,4279.20941,4291.18551,4263.91758,4169.46358,50.782,21.22929
2025-12-15 20:00:00,4314.60283,4314.65667,4301.39444,4304.10608,4262.80461,4168.24025,55.6927,19.90124
2025-12-15 16:00:00,4318.40946,4318.57203,4286.91234,4314.55996,4261.11883,4166.87476,60.05585,20.41193
2025-12-15 12:00:00,4342.66624,4348.0267,4311.74165,4318.55647,4258.93756,4165.39049,61.77385,19.54672
2025-12-15 08:00:00,4340.48093,4350.09414,4335.8044,4342.82424,4256.50414,4163.85113,73.65427,18.25915
2025-12-15 04:00:00,4327.01158,4347.3734,4322.97943,4340.58517,4252.98087,4162.05241,73.2129,18.56449
2025-12-15 00:00:00,4302.13315,4329.37125,4300.4328,4327.00163,4249.40518,4160.25811,70.42142,18.11607
2025-12-14 20:00:00,4302.43395,4307.44599,4299.11282,4302.18918,4246.23798,4158.5823,64.07061,17.28358
2025-12-14 16:00:00,4302.42429,4302.61883,4302.36226,4302.5204,4243.95426,4157.13901,64.24158,17.97208
2025-12-14 12:00:00,4302.42429,4302.61175,4302.36597,4302.4528,4241.5638,4155.67789,64.22349,19.33481
2025-12-13 12:00:00,4302.41915,4302.61383,4302.35747,4302.40463,4239.07854,4154.20277,64.2115,20.80319
2025-12-13 08:00:00,4302.42438,4302.61544,4302.35526,4302.39279,4236.4938,4152.7133,64.20877,22.38372
2025-12-13 04:00:00,4302.41237,4302.61685,4302.34724,4302.40686,4233.80405,4151.20898,64.21419,24.08553
2025-12-13 00:00:00,4302.41133,4302.61942,4302.34612,4302.45397,4231.00393,4149.68941,64.23103,25.91752
2025-12-12 20:00:00,4296.78407,4304.4202,4289.06841,4302.50425,4228.0876,4148.15408,64.24774,27.89016
2025-12-12 16:00:00,4286.39878,4303.75983,4259.01477,4296.83443,4225.05019,4146.60283,63.24684,28.85465
2025-12-12 12:00:00,4337.91068,4352.66531,4283.06741,4287.31759,4222.12022,4145.09296,61.56999,27.63231
2025-12-12 08:00:00,4287.03347,4339.50677,4286.78505,4337.97495,4219.4591,4143.66357,79.49741,24.40418
2025-12-12 04:00:00,4270.99525,4289.95691,4266.50962,4286.8777,4214.62172,4141.71069,71.80917,22.22591
2025-12-12 00:00:00,4274.95706,4279.62225,4265.19011,4271.03266,4211.6725,4140.25172,68.39677,22.13196
2025-12-11 20:00:00,4273.60179,4283.44937,4262.88495,4275.29004,4209.24963,4138.93734,70.52672,22.72425
2025-12-11 16:00:00,4253.58896,4287.12029,4252.92914,4273.56204,4206.55411,4137.56696,70.17669,22.89039
2025-12-11 12:00:00,4211.50242,4260.85641,4206.94669,4253.80102,4203.81909,4136.20018,65.87281,22.02111
2025-12-11 08:00:00,4216.35176,4225.45599,4210.76371,4211.58849,4201.77901,4135.01826,52.18577,19.56813
2025-12-11 04:00:00,4217.07507,4218.7636,4204.46736,4216.41584,4201.37862,4134.24871,54.50714,19.9432
2025-12-11 00:00:00,4232.20572,4246.81092,4207.74954,4216.93536,4200.76486,4133.42291,54.75052,20.37758
2025-12-10 20:00:00,4215.87471,4238.50478,4213.78851,4232.28133,4200.10484,4132.58359,62.39191,18.94037
2025-12-10 16:00:00,4192.63148,4219.56716,4182.65249,4215.85221,4198.79151,4131.5816,56.33336,18.49607
2025-12-10 12:00:00,4197.60819,4206.5259,4186.88747,4192.73867,4198.09516,4130.73466,44.69405,17.07925
2025-12-10 08:00:00,4203.91217,4206.92266,4188.82842,4197.62462,4198.31379,4130.11151,47.16158,16.88239
2025-12-10 04:00:00,4206.38745,4214.08463,4202.07874,4203.84877,4198.34192,4129.43298,50.45677,16.78917
2025-12-10 00:00:00,4211.04252,4218.44963,4204.4224,4206.3677,4198.11715,4128.68509,51.81733,17.15712
2025-12-09 20:00:00,4212.73084,4215.38406,4207.71378,4210.97012,4197.78039,4127.90436,54.30158,17.39788
2025-12-09 16:00:00,4213.31873,4220.84751,4201.57555,4212.89339,4197.24204,4127.06952,55.33092,18.14615
2025-12-09 12:00:00,4202.96736,4215.60309,4190.04538,4213.10622,4196.6032,4126.20697,55.43891,18.05955
2025-12-09 08:00:00,4182.36773,4211.33657,4182.36773,4203.08487,4195.92961,4125.33361,51.2817,17.48277
2025-12-09 04:00:00,4194.46483,4195.70869,4171.40677,4182.38547,4195.63756,4124.55219,40.66459,16.59923
2025-12-09 00:00:00,4194.74323,4199.11969,4186.92843,4194.56649,4196.17846,4123.97095,46.16174,16.00671
2025-12-08 20:00:00,4186.39665,4195.40846,4185.34112,4194.79869,4196.24426,4123.26145,46.27247,16.30021
2025-12-08 16:00:00,4183.02278,4197.4653,4178.31987,4186.46637,4196.30326,4122.54248,41.60536,16.77966
2025-12-08 12:00:00,4209.81025,4215.35323,4175.24856,4183.02766,4196.70477,4121.90003,39.59454,16.59768
2025-12-08 08:00:00,4207.33447,4215.5261,4200.18955,4209.85876,4197.26302,4121.28569,52.75702,14.78945
2025-12-08 04:00:00,4210.28618,4218.46194,4205.30002,4207.57996,4196.7489,4120.3955,51.48509,14.74737
2025-12-08 00:00:00,4201.91362,4212.57558,4198.16878,4210.36658,4196.30682,4119.51928,53.10868,14.86932
2025-12-07 20:00:00,4197.37604,4205.29223,4197.1569,4201.89384,4195.73295,4118.60624,48.52573,14.9049
2025-12-07 16:00:00,4197.36867,4197.56019,4197.29437,4197.34601,4195.48149,4117.76918,45.88983,15.42564
2025-12-07 12:00:00,4197.36867,4197.55154,4197.31174,4197.35692,4195.40538,4116.96941,45.89507,16.59178
2025-12-06 12:00:00,4197.37485,4197.55116,4197.30653,4197.40394,4195.32573,4116.1615,45.91603,17.84962
2025-12-06 08:00:00,4197.37012,4197.56387,4197.30941,4197.42919,4195.2409,4115.34499,45.92649,19.20385
2025-12-06 04:00:00,4197.35631,4197.55658,4197.29878,4197.46437,4195.15159,4114.52002,45.94003,20.6615
2025-12-06 00:00:00,4197.37511,4197.55447,4197.29727,4197.42516,4195.05719,4113.68641,45.92353,22.23101
2025-12-05 20:00:00,4207.84169,4207.84169,4192.07322,4197.38099,4194.96053,4112.84482,45.90626,23.92131
2025-12-05 16:00:00,4241.64691,4245.25025,4197.78418,4207.63103,4194.86174,4111.99521,49.299,24.54845
2025-12-05 12:00:00,4223.55813,4258.54495,4222.63719,4241.85833,4194.34055,4111.03404,63.95498,22.78555
